"STATE_CD","OWN_CD","OWN_ID","ACRES_TOTAL","ACRES_FOREST","ACRES_NONFOREST","RESPONSE_PROPENSITY","Y_1","Y_2","Y_3","ACRES","LAND_USE","POINT_COUNT"
"55","41","109819",134.455040670588,3.71450155637421,130.740539114214,NA,NA,NA,NA,3.71450155637421,1,1
"55","41","771672",174333.466185663,171999.874948697,2333.59123696608,NA,NA,NA,NA,171999.874948697,1,5
"55","45","38666",0.874644971651769,0.219430428507564,0.655214543144205,NA,NA,NA,NA,0.655214543144205,2,1
"55","45","658097",14.7234060624166,7.64681686020734,7.07658920220928,0.155395734123886,0,0,59.6496755979325,7.64681686020734,1,1
"55","45","941877",177.14309772519,153.432458274546,23.7106394506449,0.239393034018576,0,1,55.7583545402779,153.432458274546,1,1
"55","41","1230757",1252.78219449457,498.735660156341,754.046534338234,NA,NA,NA,NA,754.046534338234,2,1
"55","41","1584378",1524.48184283226,1115.65389238297,408.827950449296,NA,NA,NA,NA,1115.65389238297,1,1
"55","99","1566381",99.7588472070579,47.8274042264635,51.9314429805944,NA,NA,NA,NA,51.9314429805944,2,1
"55","41","646550",173.853749521473,16.6471585156866,157.206591005786,NA,NA,NA,NA,157.206591005786,2,1
"55","45","790572",21.3307638883038,21.1094195179739,0.221344370329969,0.296478586737067,0,0,54.7253978973698,21.1094195179739,1,1
"55","45","624634",92.7322506331136,58.0020357306751,34.7302149024384,0.418775963597,0,1,60.7134837327591,58.0020357306751,1,1
"55","45","1228006",120.090728858271,116.12906837926,3.96166047901146,0.921171953668818,1,0,65.4507349403409,116.12906837926,1,1
"55","45","1331316",60.5155890929053,9.99198353452178,50.5236055583835,0.738450805889443,0,0,65.8219514031447,50.5236055583835,2,1
"55","45","227447",116.501545481212,53.4598036024184,63.0417418787937,0.963978067040443,1,0,65.9294605205076,53.4598036024184,1,1
"55","45","1066019",28.2080453304272,27.9867953630979,0.22124996732936,0.205659862840548,1,0,56.89920778457,27.9867953630979,1,1
"55","32","1259597",229309.009562881,223872.290832184,5436.71873069673,NA,NA,NA,NA,223872.290832184,1,8
"55","45","2134517",421.115967978118,241.814037153246,179.301930824871,0.356352666160092,1,1,55.9035670999049,241.814037153246,1,1
"55","45","1915554",29.3114877175023,28.8680715369326,0.443416180569758,0.324440923985094,1,0,56.9901628939761,28.8680715369326,1,1
"55","45","1651249",320.0133761621,66.8799146747519,253.133461487348,0.71788399037905,1,1,47.4107596603095,66.8799146747519,1,1
"55","41","1627629",144.836205990615,38.8836713225302,105.952534668084,NA,NA,NA,NA,38.8836713225302,1,1
"55","45","1277881",149.775563482402,0,149.775563482402,NA,NA,NA,NA,149.775563482402,2,1
"55","45","41673",151.823716478962,11.9445737784349,139.879142700528,0.842801381135359,0,0,64.2852621270809,139.879142700528,2,1
"55","45","1455492",76.3242504395604,54.8630036086125,21.4612468309479,0.387841340154409,1,0,62.31082549809,21.4612468309479,2,1
"55","31","1950770",10062.5559141701,9046.48218130706,1016.07373286304,NA,NA,NA,NA,9046.48218130706,1,1
"55","45","977695",349.024973146829,18.8500884715979,330.174884675231,0.243094876175746,0,0,56.3652324010969,330.174884675231,2,1
"55","45","1612396",18.8727545821592,15.1099002865497,3.76285429560948,0.463004642631859,1,0,74.045184322882,3.76285429560948,2,1
"55","45","2170171",19.0236733201738,19.0236733201738,0,0.0379369440488517,0,0,62.4293039526982,19.0236733201738,1,1
"55","45","622693",211.547587127629,17.3982086297094,194.14937849792,0.0623996916692704,1,0,50.6919705681816,194.14937849792,2,1
"55","10","2127015",149930.188641741,139520.132551527,10410.0560902145,NA,NA,NA,NA,139520.132551527,1,7
"55","32","287209",678.16847142256,324.952534226202,353.215937196358,NA,NA,NA,NA,324.952534226202,1,1
"55","45","2007487",120.348203078586,34.2294219485778,86.1187811300081,0.717873456189409,1,1,64.6042382043156,34.2294219485778,1,1
"55","31","341157",21743.9817489237,20400.2250443473,1343.7567045764,NA,NA,NA,NA,20400.2250443473,1,1
"55","45","754402",39.783767890616,39.783767890616,0,0.737583870068192,0,0,78.8946880468175,39.783767890616,1,1
"55","45","384236",81.1933733702688,41.2069360527917,39.9864373174771,0.420406998135149,0,0,58.8731225892048,39.9864373174771,2,1
"55","45","674528",118.345919247836,29.7364767435736,88.6094425042621,0.0161219865549356,0,0,62.3606580715007,88.6094425042621,2,1
"55","45","1691279",76.8025413591356,76.5815533714781,0.22098798765751,0.988901743898168,1,1,67.2045715648539,76.5815533714781,1,1
"55","41","2160959",147280.254676734,143325.54110631,3954.71357042369,NA,NA,NA,NA,143325.54110631,1,4
"55","45","253455",257.331358173501,161.5461887678,95.7851694057012,0.411859903950244,0,0,63.771048944208,161.5461887678,1,1
"55","45","1066713",81.5103186099811,71.5498219451325,9.96049666484862,0.780339022632688,0,1,67.0605677383502,71.5498219451325,1,1
"55","99","1553621",97.7685661358102,11.216161168153,86.5524049676573,NA,NA,NA,NA,86.5524049676573,2,1
"55","45","1729320",424.852959255136,203.233888557436,221.6190706977,0.277174486778677,1,1,66.8273306990055,203.233888557436,1,1
"55","45","527235",20.241599052783,10.0972483841729,10.1443506686101,0.772895722649992,1,0,66.3836035241121,10.0972483841729,1,1
"55","45","281714",39.5344132198825,39.5344132198825,0,0.793590643675998,1,0,50.1007857930018,39.5344132198825,1,1
"55","41","568231",2787.0447423748,2104.08968829174,682.955054083062,NA,NA,NA,NA,2104.08968829174,1,1
"55","41","1397913",6.34326994954019,1.33189516251564,5.01137478702455,NA,NA,NA,NA,5.01137478702455,2,1
"55","45","483263",344.273709077486,140.61796147035,203.655747607136,0.727459463523701,1,0,63.2530097711669,203.655747607136,2,1
"55","41","1150237",234.22232917535,161.47561985108,72.7467093242699,NA,NA,NA,NA,161.47561985108,1,1
"55","45","1905808",109.845933957022,92.0184618014707,17.8274721555516,0.500155852176249,0,0,51.2651256303347,92.0184618014707,1,1
"55","45","350656",43.8536345401641,15.9665435864149,27.8870909537492,0.0322152455337346,0,1,59.8178076682503,27.8870909537492,2,1
"55","45","805184",107.465659429817,105.769170746035,1.69648868378171,0.452558485092595,0,0,57.0966497647086,105.769170746035,1,1
"55","41","1874387",33.4848314452322,33.107513872031,0.377317573201195,NA,NA,NA,NA,33.107513872031,1,1
"55","45","754218",515.193903149453,83.9740490912278,431.219854058226,0.0100200260058045,0,1,56.6953539691697,431.219854058226,2,1
"55","31","1950857",173540.462577001,137068.962385122,36471.5001918796,NA,NA,NA,NA,137068.962385122,1,9
"55","45","361079",64.330106669421,57.9558419754132,6.37426469400784,0.902075563091785,0,1,60.4393389367968,57.9558419754132,1,1
"55","32","2105191",2211.98719809043,2137.33614542587,74.6510526645555,NA,NA,NA,NA,2137.33614542587,1,1
"55","10","1449352",32057.7751645488,31825.2958015331,232.479363015701,NA,NA,NA,NA,31825.2958015331,1,1
"55","31","2215383",36334.8986473847,30306.7881973778,6028.11045000689,NA,NA,NA,NA,30306.7881973778,1,2
"55","45","903013",62.3027730707359,55.598365291754,6.70440777898194,0.712305150460452,0,0,58.5125693297694,55.598365291754,1,1
"55","45","146586",80.6045383062677,10.2174849256818,70.3870533805859,0.198013708228245,1,0,54.5702555783449,70.3870533805859,2,1
"55","45","1152625",81.4464433374058,72.3663038300166,9.08013950738914,0.0438843264710158,1,1,66.5084435021016,72.3663038300166,1,1
"55","45","1644137",214.967767730099,105.205963977407,109.761803752693,0.0638700062409043,0,0,55.1949094615656,105.205963977407,1,1
"55","41","566171",526.819859515661,312.308463688932,214.511395826729,NA,NA,NA,NA,312.308463688932,1,1
"55","32","1578193",60877.364677549,58494.8356410187,2382.5290365303,NA,NA,NA,NA,58494.8356410187,1,4
"55","45","22545",98.3824486544861,57.264626258349,41.117822396137,0.710295940982178,1,0,73.951079525238,41.117822396137,2,1
"55","45","1235066",33.0628623006813,32.4025411970644,0.660321103616906,0.90797364525497,1,0,42.195374227668,32.4025411970644,1,1
"55","10","2127016",43574.3404789853,42851.0157547247,723.324724260633,NA,NA,NA,NA,42851.0157547247,1,1
"55","45","109835",88.4407588277938,2.08360194920885,86.357156878585,0.0510242555756122,0,0,73.3535637995883,86.357156878585,2,1
"55","41","1747141",1151.08517439238,756.360010624956,394.725163767427,NA,NA,NA,NA,756.360010624956,1,1
"55","41","747268",715.166791924158,449.110275319428,266.056516604731,NA,NA,NA,NA,266.056516604731,2,1
"55","31","2216237",10087.7133913952,8708.23134503151,1379.48204636373,NA,NA,NA,NA,8708.23134503151,1,1
"55","99","1508001",116.234183980886,74.0971826335957,42.1370013472903,NA,NA,NA,NA,74.0971826335957,1,1
"55","45","572112",41.5511532653745,41.1087275406368,0.44242572473765,0.562119483714923,1,0,75.2861705932651,41.1087275406368,1,1
"55","45","749244",68.5148120231608,14.6253977242404,53.8894142989204,0.793735705316067,1,0,72.616204985121,53.8894142989204,2,1
"55","45","1974809",84.5498955265963,47.7409521876951,36.8089433389012,0.247123802546412,0,1,67.2780986464363,47.7409521876951,1,1
"55","10","2125467",205690.50148496,183309.47629788,22381.0251870803,NA,NA,NA,NA,22381.0251870803,2,2
"55","45","1454909",139.228370517676,51.6746445214681,87.5537259962076,0.257849634392187,1,0,51.6322716293268,51.6746445214681,1,1
"55","45","149360",2.3617086222993,0.616351169109259,1.74535745319004,NA,NA,NA,NA,0.616351169109259,1,1
"55","45","1117044",81.8585613696503,73.0293506031744,8.82921076647593,0.804752045078203,0,0,64.1751555764188,73.0293506031744,1,1
"55","45","906454",282.293896165916,277.868896819329,4.4249993465872,0.447517289081588,1,1,63.1817952626124,277.868896819329,1,1
"55","32","204576",83252.5118663091,77332.3676423928,5920.14422391631,NA,NA,NA,NA,77332.3676423928,1,7
"55","45","1188986",104.712572409119,46.8585463651161,57.8540260440033,0.755678694928065,0,0,67.9462313067192,57.8540260440033,2,1
"55","45","1139944",78.2341048979175,56.393620126444,21.8404847714735,0.459748384775594,0,0,64.2665592236481,56.393620126444,1,1
"55","45","996191",19.4468692458626,7.76624302230023,11.6806262235624,0.701170944375917,1,0,61.6823565564175,11.6806262235624,2,1
"55","45","180374",117.347276658367,76.9503688782873,40.3969077800799,0.599405895452946,0,1,63.6415343514521,40.3969077800799,2,1
"55","41","91872",39349.4284225934,39034.3952354536,315.033187139805,NA,NA,NA,NA,39034.3952354536,1,3
"55","45","1255590",32.7326232585104,32.1042472346142,0.628376023896227,0.0955571394879371,0,0,63.3632604535817,32.1042472346142,1,1
"55","41","734682",57835.4143739934,55224.9087100744,2610.50566391901,NA,NA,NA,NA,55224.9087100744,1,4
"55","45","1321050",37.0609734475708,36.458259297171,0.602714150399772,0.961116336286068,0,1,69.3952728455222,36.458259297171,1,1
"55","45","2196139",40.3041228171888,23.0523352046584,17.2517876125304,0.809063610853627,1,0,70.5760152776878,17.2517876125304,2,1
"55","45","2081483",37.5238910180225,34.6416858443191,2.88220517370343,0.495512314373627,0,0,69.0860616275605,34.6416858443191,1,1
"55","45","1812703",76.93495072202,27.270704733788,49.664245988232,0.635220181429759,1,1,62.2900604085327,49.664245988232,2,1
"55","41","1663406",694.430016146477,69.615687924267,624.81432822221,NA,NA,NA,NA,624.81432822221,2,1
"55","41","734685",12083.493918975,11188.4934832413,895.000435733715,NA,NA,NA,NA,895.000435733715,2,2
"55","41","238179",6983.63930202447,6939.83464232722,43.8046596972458,NA,NA,NA,NA,6939.83464232722,1,1
"55","45","177785",49.420305750276,31.7215685588548,17.6987371914212,0.940483848564327,0,0,54.7127688201105,31.7215685588548,1,1
"55","45","100848",78.5231580936274,78.0829735959595,0.44018449766794,0.0219690138474107,0,1,52.8439011268026,78.0829735959595,1,1
"55","42","1943036",558.274654260356,493.446385285574,64.8282689747817,NA,NA,NA,NA,493.446385285574,1,1
"55","45","1118786",359.481480111184,131.882758735693,227.598721375491,0.750884130131453,0,1,61.8387861347077,227.598721375491,2,1
"55","45","1764731",172.347154366288,10.6834202645605,161.663734101728,0.288110748166218,0,0,69.6753743585294,161.663734101728,2,1
"55","31","1950654",412399.782075998,337058.366112956,75341.4159630418,NA,NA,NA,NA,75341.4159630418,2,3
"55","99","1550940",1.2822578513727,0,1.2822578513727,NA,NA,NA,NA,1.2822578513727,2,1
"55","41","1879420",1120.78383848134,70.5267038063271,1050.25713467501,NA,NA,NA,NA,1050.25713467501,2,1
"55","32","780372",123223.82376206,110785.655954738,12438.1678073216,NA,NA,NA,NA,110785.655954738,1,8
"55","45","1574611",37.4108027703984,33.8714178121882,3.53938495821029,0.347520662471652,1,0,61.8654585153661,3.53938495821029,2,1
"55","45","405190",161.266222988198,159.938817698841,1.32740528935659,0.147317854920402,0,1,67.8008802869047,159.938817698841,1,1
"55","45","1324546",413.983551789757,218.101450327524,195.882101462233,0.884426597971469,0,1,66.1658493084224,195.882101462233,2,1
"55","45","1088187",119.215136900965,119.215136900965,0,0.123986616032198,1,0,71.9311615088977,119.215136900965,1,1
"55","45","270736",2.97371712195188,2.32638185684206,0.647335265109822,0.927869266597554,1,0,59.3235423107524,2.32638185684206,1,1
"55","45","801483",490.559465231715,14.196325628178,476.363139603537,0.733169814338908,0,0,77.7546397956216,476.363139603537,2,1
"55","45","151795",333.922557828508,82.2197869739396,251.702770854568,0.405275143915787,1,1,69.6528451304062,251.702770854568,2,1
"55","45","1042058",199.005414267787,96.4424263111568,102.56298795663,0.586553746368736,0,0,68.6479520554392,96.4424263111568,1,1
"55","45","827782",116.848644688969,0.438860857015129,116.409783831954,NA,NA,NA,NA,116.409783831954,2,1
"55","45","825208",37.329175842282,36.8867501175444,0.44242572473765,0.0730061000213027,0,0,57.9257865686781,36.8867501175444,1,1
"55","45","886352",0.364651521878138,0,0.364651521878138,NA,NA,NA,NA,0.364651521878138,2,1
"55","45","910966",37.4879705815807,36.3780844222062,1.1098861593745,0.973980457289144,0,0,57.0957501644332,36.3780844222062,1,1
"55","45","2008005",74.6553622574981,73.1068722209163,1.54849003658177,0.10051307361573,0,0,60.3685262692486,73.1068722209163,1,1
"55","31","1951444",1865.22763978484,554.337017131153,1310.89062265369,NA,NA,NA,NA,554.337017131153,1,1
"55","45","679620",48.2149140149507,47.7727868924116,0.442127122539108,0.715077941538766,0,0,61.3643859848757,47.7727868924116,1,1
"55","45","1677800",521.141820845518,7.64681686020734,513.495003985311,0.818298737984151,1,0,68.5646061614255,513.495003985311,2,1
"55","45","906303",154.235500165162,123.995453289982,30.2400468751801,0.409542009467259,0,1,67.6320570954435,123.995453289982,1,1
"55","45","1086840",69.4118194521502,9.15018240944975,60.2616370427004,0.0821717856451869,1,0,74.3390213380716,60.2616370427004,2,1
"55","45","850132",38.0829741872229,14.7068617769474,23.3761124102755,0.587014007382095,0,0,44.8462264936533,23.3761124102755,2,1
"55","45","1173234",157.873619245883,6.66357712544466,151.210042120438,0.541402560658753,0,0,55.6442208284516,151.210042120438,2,1
"55","45","558262",317.640798040514,11.9781497487752,305.662648291739,0.0119843743741512,1,0,59.9993719677343,305.662648291739,2,1
"55","31","2216260",13944.7471157147,11009.5388244543,2935.20829126032,NA,NA,NA,NA,11009.5388244543,1,1
"55","45","438067",159.15006705586,56.5968467484756,102.553220307384,0.952416493091732,1,0,60.9911912706954,102.553220307384,2,1
"55","45","1336204",2.03877894726318,2.03877894726318,0,0.22870707581751,1,0,62.8480876360959,2.03877894726318,1,1
"55","45","826807",203.119577763583,9.36700392476976,193.752573838814,0.994021684164181,0,0,57.5271846246482,193.752573838814,2,1
"55","41","1835610",22.1673101186412,8.87930108343762,13.2880090352036,NA,NA,NA,NA,13.2880090352036,2,1
"55","45","1127634",45.009013942554,45.009013942554,0,0.673697259975597,0,1,72.5143544950417,45.009013942554,1,1
"55","41","1747942",3.3171511885356,0,3.3171511885356,NA,NA,NA,NA,3.3171511885356,2,1
"55","45","505926",38.3744427136687,38.3744427136687,0,0.812807157402858,0,1,58.7248366203984,38.3744427136687,1,1
"55","32","287373",207.368528522777,109.361771325283,98.0067571974948,NA,NA,NA,NA,98.0067571974948,2,1
"55","42","1944434",36.0460602729419,11.3680037059806,24.6780565669613,NA,NA,NA,NA,11.3680037059806,1,1
"55","45","1633523",157.883146815444,118.206360820492,39.6767859949521,0.000459663104265928,1,1,74.0424721612822,118.206360820492,1,1
"55","45","702779",13.0781131670352,0,13.0781131670352,NA,NA,NA,NA,13.0781131670352,2,1
"55","45","1110192",274.009039290424,29.0976201144417,244.911419175982,0.196507292799652,0,0,63.6644344250431,244.911419175982,2,1
"55","45","1720120",125.283091078436,42.9606667492232,82.322424329213,0.271306376205757,0,0,64.0388579733266,82.322424329213,2,1
"55","41","1232913",63955.8617789678,48461.5362143541,15494.3255646137,NA,NA,NA,NA,48461.5362143541,1,2
"55","31","470472",11035.3474139908,6858.15589429301,4177.19151969776,NA,NA,NA,NA,6858.15589429301,1,1
"55","45","1269463",57.0784274423333,0,57.0784274423333,NA,NA,NA,NA,57.0784274423333,2,1
"55","31","2215202",47565.415341897,27134.7319478216,20430.6833940754,NA,NA,NA,NA,20430.6833940754,2,2
"55","32","1920021",10012.7376174751,6380.53627995685,3632.20133751826,NA,NA,NA,NA,6380.53627995685,1,1
